dataset_id,reference,species,notes,model,loglikelihood,ks_distance,diameter_min,diameter_max,functional_group,t,beta_t,shape,scale,sdlog,sigma_0,beta_sigma,width,common_name,family,label,link,digitised
50,Operstein & Frydman (2000),Medicago sativa,NA,normal_strength,-278.8785183,0.2245834092258372,0.283731592,15.0101548,Forbs,29.732962017999935,-0.682126437,NA,NA,NA,9.968615524405813,0,NA,Alfalfa,Fabaceae,"Medicago sativa, Operstein & Frydman (2000)",https://www.doi.org/10.1680/grim.2000.4.2.81,TRUE
50,Operstein & Frydman (2000),Medicago sativa,NA,uniform,-265.7599509,0.4001532156910896,0.283731592,15.0101548,Forbs,60.07595692098533,-0.992542231,NA,NA,NA,NA,NA,98.46259696741662,Alfalfa,Fabaceae,"Medicago sativa, Operstein & Frydman (2000)",https://www.doi.org/10.1680/grim.2000.4.2.81,TRUE
50,Operstein & Frydman (2000),Medicago sativa,NA,weibull,-249.1933218,0.1251269423643292,0.283731592,15.0101548,Forbs,33.871035930039895,-0.831076893,2.019548432291151,NA,NA,NA,NA,NA,Alfalfa,Fabaceae,"Medicago sativa, Operstein & Frydman (2000)",https://www.doi.org/10.1680/grim.2000.4.2.81,TRUE
50,Operstein & Frydman (2000),Medicago sativa,NA,lognormal_uncorrected,-244.8634741,0.095322055,0.283731592,15.0101548,Forbs,27.436238050346496,-0.756479213,NA,NA,0.5124390349238597,NA,NA,NA,Alfalfa,Fabaceae,"Medicago sativa, Operstein & Frydman (2000)",https://www.doi.org/10.1680/grim.2000.4.2.81,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,gamma,-705.3399709,0.06742548,0.293706294,19.02097902,Broadleaves,57.47792932850046,-0.672139962,1.8056343996656736,NA,NA,NA,NA,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,gumbel,-713.0009341,0.067365652,0.293706294,19.02097902,Broadleaves,52.744388168904194,-0.640436322,NA,27.209123474574863,NA,NA,NA,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,logistic,-739.4977251,0.11271627620675004,0.293706294,19.02097902,Broadleaves,44.36442932306173,-0.588840763,NA,19.512708575579435,NA,NA,NA,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,lognormal,-695.0656478,0.069703834,0.293706294,19.02097902,Broadleaves,66.04769609122208,-0.774356288,NA,NA,0.7685728202809732,NA,NA,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,normal_force,-892.5089033,0.23081701279725383,0.293706294,19.02097902,Broadleaves,82.15252430440533,-0.87751265,NA,NA,NA,663.2131860062706,-2,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,normal_scaled,-807.1162033,0.19240013560843527,0.293706294,19.02097902,Broadleaves,45.69577448860168,-0.505345987,NA,NA,NA,48.705598161351865,-0.505345987,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,normal_strength,-808.8144815,0.19110058521276407,0.293706294,19.02097902,Broadleaves,48.85621426892673,-0.522173723,NA,NA,NA,23.96509252050696,0,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,uniform,-976.3349556,0.7634652841223118,0.293706294,19.02097902,Broadleaves,434.5174962690969,-0.845509292,NA,NA,NA,NA,NA,854.1257919750865,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,weibull,-713.4600032,0.09130123,0.293706294,19.02097902,Broadleaves,56.43501210871762,-0.651729268,1.2296121101595432,NA,NA,NA,NA,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
3,Abernethy & Rutherford (2001),Melaleuca ericifolia & Eucalyptus camaldulensis,NA,lognormal_uncorrected,-695.0656478,0.069703834,0.293706294,19.02097902,Broadleaves,49.15728518158125,-0.774356288,NA,NA,0.7685728202809732,NA,NA,NA,Swamp paperbark & River red gum,Myrtaceae,"Melaleuca ericifolia & Eucalyptus camaldulensis, Abernethy & Rutherford (2001)",https://www.doi.org/10.1002/hyp.152,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,gamma,-124.9037793,0.12878002695895108,0.410618729,11.5242836,Shrubs,50.794404634043545,-0.575851674,4.438274237821107,NA,NA,NA,NA,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,gumbel,-124.3026659,0.11663498271869116,0.410618729,11.5242836,Shrubs,50.23804284136663,-0.583994395,NA,17.838167276092634,NA,NA,NA,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,logistic,-128.0510356,0.1285230887132356,0.410618729,11.5242836,Shrubs,45.77653396983047,-0.551325859,NA,12.720613788246167,NA,NA,NA,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,lognormal,-123.5296058,0.13506583207350742,0.410618729,11.5242836,Shrubs,51.499886394197645,-0.598683677,NA,NA,0.4714071633003351,NA,NA,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,normal_force,-157.7083696,0.3031874838109434,0.410618729,11.5242836,Shrubs,99.20437836698852,-0.987241111,NA,NA,NA,217.1685217774776,-2,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,normal_scaled,-131.1326178,0.20016116714366697,0.410618729,11.5242836,Shrubs,49.68202348025089,-0.549696599,NA,NA,NA,26.62241827,-0.549696599,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,normal_strength,-135.4839376,0.24633972905526447,0.410618729,11.5242836,Shrubs,51.457283983298545,-0.599602563,NA,NA,NA,19.13484591000223,0,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,uniform,-131.6774045,0.4792022685608413,0.410618729,11.5242836,Shrubs,75.10118737657976,-0.556006494,NA,NA,NA,NA,NA,112.58044076202684,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,weibull,-127.4495721,0.1612290751832246,0.410618729,11.5242836,Shrubs,50.38104559054789,-0.559882914,1.999133999664744,NA,NA,NA,NA,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
98,Leung et al. (2015),Melastoma sanguineum,NA,lognormal_uncorrected,-123.5296058,0.13506583207350742,0.410618729,11.5242836,Shrubs,46.08406575030663,-0.598683677,NA,NA,0.4714071633003351,NA,NA,NA,Red melastome,Melastomataceae,"Melastoma sanguineum, Leung et al. (2015)",https://www.doi.org/10.1016/j.catena.2014.10.018,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,gamma,-145.3253071,0.052475389,0.658488064,1.309018568,Forbs,7.944007990602656,-1.247984817,7.797871522294532,NA,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,gumbel,-146.388833,0.061333816,0.658488064,1.309018568,Forbs,8.038934832514078,-1.265306437,NA,2.465812560698651,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,logistic,-146.1375027,0.065829001,0.658488064,1.309018568,Forbs,7.862094501213399,-1.191846496,NA,1.5719803546024556,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,lognormal,-147.3812827,0.069933131,0.658488064,1.309018568,Forbs,7.973727453,-1.286180451,NA,NA,0.3790340695958101,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,normal_force,-147.1921691,0.066743637,0.658488064,1.309018568,Forbs,7.950106681,-1.233744345,NA,NA,NA,2.670135574,-2,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,normal_scaled,-145.1845524,0.077791963,0.658488064,1.309018568,Forbs,7.965064026953776,-1.209637673,NA,NA,NA,2.7224918734665313,-1.209637673,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,normal_strength,-147.814624,0.07950218,0.658488064,1.309018568,Forbs,7.847980940736507,-1.349451082,NA,NA,NA,3.094385890049835,0,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,uniform,-146.4182759,0.14466448560259368,0.658488064,1.309018568,Forbs,7.940261898251547,-1.244607491,NA,NA,NA,NA,NA,11.46577532,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,weibull,-144.7493797,0.075379695,0.658488064,1.309018568,Forbs,7.966583669398362,-1.214738705,3.1861303032837167,NA,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
82,Chen et al. (2022),Ophiopogon bodinieri,downslope,lognormal_uncorrected,-147.3812827,0.069933131,0.658488064,1.309018568,Forbs,7.421035895583334,-1.286180451,NA,NA,0.3790340695958101,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), downslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,gamma,-138.0708446,0.1357892248945326,0.459549072,1.5,Forbs,9.004541738,-1.473354058,9.080192459940044,NA,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,gumbel,-140.2836068,0.13707537039506412,0.459549072,1.5,Forbs,9.238197317609083,-1.414491327,NA,2.7637129841651165,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,logistic,-135.0992124,0.071043947,0.459549072,1.5,Forbs,9.073378628309433,-1.588540562,NA,1.5234679722055429,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,lognormal,-141.239698,0.15487681429056632,0.459549072,1.5,Forbs,9.102488422921462,-1.425003908,NA,NA,0.3584292138226689,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,normal_force,-133.631381,0.075602849,0.459549072,1.5,Forbs,8.979849889381864,-1.558837178,NA,NA,NA,2.5748449975970824,-2,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,normal_scaled,-134.6594606,0.081945786,0.459549072,1.5,Forbs,8.948908265,-1.592813128,NA,NA,NA,2.6837319165497875,-1.592813128,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,normal_strength,-144.4111654,0.11059473449849257,0.459549072,1.5,Forbs,9.428590008,-1.128449548,NA,NA,NA,3.5090393364160453,0,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,uniform,-137.0532339,0.1914221951802017,0.459549072,1.5,Forbs,8.277559927775114,-1.916501068,NA,NA,NA,NA,NA,11.389420802227956,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,weibull,-134.1534193,0.086350183,0.459549072,1.5,Forbs,8.937009755188875,-1.631103601,3.832237476051098,NA,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
81,Chen et al. (2022),Ophiopogon bodinieri,midslope,lognormal_uncorrected,-141.239698,0.15487681429056632,0.459549072,1.5,Forbs,8.536167004627364,-1.425003908,NA,NA,0.3584292138226689,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), midslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,gamma,-98.63580451,0.092412759,0.419761273,1.179708223,Forbs,8.909307419,-0.678841445,7.561109742546458,NA,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,gumbel,-99.30983011,0.10691392209970768,0.419761273,1.179708223,Forbs,9.008857884931066,-0.674749859,NA,2.782095845,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,logistic,-99.5177687,0.076437397,0.419761273,1.179708223,Forbs,8.824852467946133,-0.672967962,NA,1.801761783351042,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,lognormal,-99.44579809,0.11728832202351214,0.419761273,1.179708223,Forbs,8.999010960813989,-0.6656719,NA,NA,0.3804690060258871,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,normal_force,-101.9409822,0.074716828,0.419761273,1.179708223,Forbs,8.407598823711258,-0.851871702,NA,NA,NA,2.0148099751295243,-2,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,normal_scaled,-99.0542365,0.083448366,0.419761273,1.179708223,Forbs,8.835266780104629,-0.69991552,NA,NA,NA,3.1068780703941403,-0.69991552,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,normal_strength,-100.0346481,0.11206563328226216,0.419761273,1.179708223,Forbs,9.431513744,-0.546285614,NA,NA,NA,4.217296443515018,0,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,uniform,-97.73875841,0.211536465,0.419761273,1.179708223,Forbs,10.618352579663346,-0.492652184,NA,NA,NA,NA,NA,13.425633737415534,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,weibull,-98.63690811,0.078087595,0.419761273,1.179708223,Forbs,8.844889031154096,-0.699575091,3.088984271956024,NA,NA,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
80,Chen et al. (2022),Ophiopogon bodinieri,upslope,lognormal_uncorrected,-99.44579809,0.11728832202351214,0.419761273,1.179708223,Forbs,8.370690229372453,-0.6656719,NA,NA,0.3804690060258871,NA,NA,NA,Chinese lilyurf,Asparagaceae,"Ophiopogon bodinieri, Chen et al. (2022), upslope",https://www.doi.org/10.1016/j.iswcr.2022.01.008,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,gamma,-145.9367831,0.09744137,0.119645495,6.310192024,Broadleaves,23.68430352744736,-0.447526818,7.015313681328754,NA,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,gumbel,-146.801154,0.1175403821231028,0.119645495,6.310192024,Broadleaves,23.82581403,-0.435620252,NA,7.591729987978099,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,logistic,-147.3876577,0.08592526,0.119645495,6.310192024,Broadleaves,23.609426650274287,-0.459767061,NA,5.070324555229347,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,lognormal,-146.9356543,0.1291159994808858,0.119645495,6.310192024,Broadleaves,23.74501912312205,-0.432636566,NA,NA,0.3959214491788146,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,normal_force,-190.1253731,0.30053037665063576,0.119645495,6.310192024,Broadleaves,31.855154617633115,-0.691996869,NA,NA,NA,32.82572621050609,-2,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,normal_scaled,-146.0597653,0.084615111,0.119645495,6.310192024,Broadleaves,23.80383293674764,-0.472082494,NA,NA,NA,8.577674747576056,-0.472082494,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,normal_strength,-161.1957438,0.1299728987684436,0.119645495,6.310192024,Broadleaves,23.25075925,-0.487533429,NA,NA,NA,11.235241107211571,0,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,uniform,-141.3301918,0.11078478931477176,0.119645495,6.310192024,Broadleaves,24.58120338,-0.48659941,NA,NA,NA,NA,NA,31.762142268641018,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,weibull,-145.3280966,0.084916784,0.119645495,6.310192024,Broadleaves,23.866942435082816,-0.473028526,3.075945973119906,NA,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
4,Bischetti et al. (2009),Ostrya carpinifolia,NA,lognormal_uncorrected,-146.9356543,0.1291159994808858,0.119645495,6.310192024,Broadleaves,21.955021656000884,-0.432636566,NA,NA,0.3959214491788146,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Bischetti et al. (2009)",https://www.doi.org/10.1007/s11104-009-9941-0,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,gamma,-169.0242642,0.088625898,1.085283705,6.305562782,Broadleaves,20.47084946689985,-0.392278027,4.999102520586227,NA,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,gumbel,-169.1659807,0.083649688,1.085283705,6.305562782,Broadleaves,20.516872458448468,-0.37980503,NA,7.501793293879953,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,logistic,-169.1674376,0.077340606,1.085283705,6.305562782,Broadleaves,21.61521839,-0.455110632,NA,5.228965347255764,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,lognormal,-172.8863481,0.096292437,1.085283705,6.305562782,Broadleaves,20.306001292524176,-0.362483302,NA,NA,0.4973268714106958,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,normal_force,-184.2556107,0.11998146085643711,1.085283705,6.305562782,Broadleaves,28.551964098410316,-0.658050422,NA,NA,NA,52.71158361627912,-2,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,normal_scaled,-167.4571058,0.075414656,1.085283705,6.305562782,Broadleaves,21.51296259775317,-0.444039229,NA,NA,NA,8.706562353102454,-0.444039229,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,normal_strength,-170.5996545,0.067814881,1.085283705,6.305562782,Broadleaves,19.214121278461967,-0.319933721,NA,NA,NA,6.049180890641862,0,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,uniform,-167.5881256,0.1281350181236628,1.085283705,6.305562782,Broadleaves,22.071822674103483,-0.508026316,NA,NA,NA,NA,NA,38.340524403047176,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,weibull,-166.8315109,0.06450024,1.085283705,6.305562782,Broadleaves,21.29532499094493,-0.433195367,2.6872268871269465,NA,NA,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
63,Vergani et al. (2012),Ostrya carpinifolia,NA,lognormal_uncorrected,-172.8863481,0.096292437,1.085283705,6.305562782,Broadleaves,17.943886357416808,-0.362483302,NA,NA,0.4973268714106958,NA,NA,NA,Hop hornbeam,Betulaceae,"Ostrya carpinifolia, Vergani et al. (2012)",https://www.doi.org/10.1016/j.ecoleng.2012.04.036,TRUE
69,Abdi et al. (2014),Parrotia persica,NA,gamma,-165.624078,0.089580378,0.222222224,3.78074074,Broadleaves,107.89829606693262,-1.291808874,10.523659225821314,NA,NA,NA,NA,NA,Persian ironwood,Hamamelidaceae,"Parrotia persica, Abdi et al. (2014)",https://www.doi.org/10.17221/44/2014-JFS,TRUE
69,Abdi et al. (2014),Parrotia persica,NA,gumbel,-165.9682076,0.10554721149264962,0.222222224,3.78074074,Broadleaves,108.65718037676172,-1.328314867,NA,28.427547013351617,NA,NA,NA,NA,Persian ironwood,Hamamelidaceae,"Parrotia persica, Abdi et al. (2014)",https://www.doi.org/10.17221/44/2014-JFS,TRUE
